,c1,c2,resume_skill_text
955,26.021828,55.12927,749
956,41.815353,35.464428,750
957,26.282248,49.425217,751
958,24.023266,55.261566,752
959,25.497494,55.987804,753
960,25.286863,63.119774,754
961,31.085312,64.470985,755
962,30.274166,63.64118,756
963,27.06226,42.614525,757
964,-4.0597286,-2.1927867,tool
965,24.431904,56.340527,758
966,24.73694,56.995518,759
967,36.01655,40.5803,760
968,24.301453,56.467064,761
969,29.931461,63.603844,762
970,24.594141,56.257244,763
971,-31.464638,-47.311172,role
972,23.46731,56.313007,764
973,29.984562,47.478996,765
974,-32.393654,7.4820294,database
975,23.552917,55.446846,766
976,-33.00708,-38.067375,objects
977,27.199253,42.49258,767
978,22.027393,54.6702,768
979,23.635647,55.96479,769
980,36.704796,40.38875,770
981,-25.288706,-31.196503,operational
982,23.822432,53.627705,771
983,22.502026,55.588745,772
984,6.3786516,-53.864483,clients
985,22.631987,55.566925,773
986,22.457373,55.902786,774
987,34.399616,44.369904,775
988,34.538025,61.888912,776
989,-12.600664,-15.723446,related
990,27.444181,42.302834,777
991,26.542288,54.29347,778
992,-18.834312,-38.69015,spearheaded
993,23.569061,59.01731,779
994,37.073368,-26.129213,deployments
995,36.198414,41.51069,780
996,24.506903,49.100826,781
997,23.954264,58.854977,782
998,24.256945,50.121758,783
999,24.146132,50.173347,784
1000,24.6223,48.510956,785
1001,20.448853,50.858463,786
1002,27.816233,42.04064,787
1003,-9.520602,6.1994553,reuse
1004,24.991142,57.80483,788
1005,-23.887785,10.834534,functionalities
1006,27.531971,63.470184,789
1007,35.50129,40.047604,790
1008,8.434776,-46.85636,prepared
1009,26.55698,55.323254,791
1010,39.42876,-14.08008,production
1011,27.718567,62.483715,792
1012,6.8619776,-48.27969,planning
1013,23.994593,57.061394,793
1014,23.860666,57.588997,794
1015,28.569365,47.196342,795
1016,27.857382,47.005302,796
1017,23.338049,56.81713,797
1018,11.602711,-19.11943,information
1019,26.6922,48.300575,798
1020,22.29841,-60.14074,gather
1021,28.760475,48.005592,799
1022,42.2579,34.806843,800
1023,21.107344,49.162235,801
1024,-16.67307,-23.40728,implemented
1025,21.562614,49.54866,802
1026,21.341274,49.47545,803
1027,22.242165,50.596275,804
1028,22.642761,49.69925,805
1029,-27.511562,1.1038458,modelling
1030,21.952665,49.551323,806
1031,22.095459,48.662323,807
1032,23.068005,48.610508,808
1033,20.512068,50.789562,809
1034,35.06523,41.418884,810
1035,20.853176,51.582787,811
1036,21.539042,50.57223,812
1037,20.432756,51.718437,813
1038,22.693533,51.19622,814
1039,5.018809,-12.898078,individually
1040,22.988916,46.680485,815
1041,4.3497033,-6.3689113,complex
1042,21.95254,51.463272,816
1043,22.023314,51.440556,817
1044,-44.480103,-42.762222,scripts
1045,21.942513,51.350513,818
1046,20.044096,47.7773,819
1047,34.699062,41.28739,820
1048,19.438295,49.86585,821
1049,-33.755646,-58.92201,procedures
1050,19.178263,49.585155,822
1051,18.843876,49.423313,823
1052,19.244392,49.408035,824
1053,33.908695,42.297802,825
1054,52.685726,-22.53993,ownership
1055,24.09811,51.59415,826
1056,22.768295,53.546448,827
1057,18.636852,49.200058,828
1058,17.367453,50.763733,829
1059,35.73038,40.823544,830
1060,42.22249,-37.59016,building
1061,21.376614,53.436726,831
1062,21.414612,53.654247,832
1063,41.754,-12.372694,processing
1064,20.26475,52.010033,833
1065,-36.94494,4.8059874,algorithms
1066,23.192204,52.139984,834
1067,25.263601,-9.943081,executed
1068,23.23463,52.215847,835
1069,20.471375,53.189217,836
1070,-29.808043,10.440973,server
1071,26.371553,49.109467,837
1072,3.5085423,-7.8766923,cluster
1073,22.933334,53.460636,838
1074,20.325726,53.03089,839
1075,35.870815,41.428787,840
1076,23.827475,54.396294,841
1077,17.228966,51.137165,842
1078,23.913807,52.542313,843
1079,19.562489,53.573853,844
1080,22.608356,52.286057,845
1081,22.213903,52.91154,846
1082,21.385942,52.82808,847
1083,22.247398,52.464634,848
1084,21.95987,53.07761,849
1085,41.115173,36.01259,850
1086,19.106361,56.348404,851
1087,18.68227,55.555786,852
1088,20.852736,54.614285,853
1089,20.78848,54.950424,854
1090,19.493708,54.071667,855
1091,25.526506,54.883415,856
1092,20.191908,56.046165,857
1093,19.685314,56.393,858
1094,21.826368,57.777634,859
1095,35.48979,40.589844,860
1096,20.588747,56.44559,861
1097,20.35827,55.905277,862
1098,20.51512,-35.985844,taken
1099,19.073605,52.484,863
1100,-39.25428,-63.359226,care
1101,21.156376,55.516895,864
1102,20.750053,54.962486,865
1103,18.819567,54.201767,866
1104,17.148212,51.268692,867
1105,19.731293,54.550373,868
1106,18.042023,-24.752,completed
1107,18.917294,54.233337,869
1108,35.707592,40.27776,870
1109,44.339157,-17.123632,product
1110,19.083933,57.320374,871
1111,19.123093,57.4365,872
1112,19.971529,57.403748,873
1113,-15.90553,-47.120598,actively
1114,20.191544,54.73288,874
1115,5.990933,9.290261,maintenance
1116,34.703835,43.2105,875
1117,21.491919,56.470116,876
1118,-29.785885,10.538785,servers
1119,18.311224,54.17802,877
1120,17.939018,53.29434,878
1121,17.59223,53.089596,879
1122,37.290173,39.78309,880
1123,22.500803,58.192875,881
1124,22.80985,58.543236,882
1125,21.834263,57.938477,883
1126,-13.770312,-19.411665,requirements
1127,21.422031,58.069225,884
1128,-31.87024,-24.610987,understanding
1129,23.57947,51.20035,885
1130,-2.3354988,-19.89748,scope
1131,20.748196,65.69051,886
1132,21.664118,59.19486,887
1133,-21.638073,-6.1003723,clarified
1134,17.963465,54.260242,888
1135,-17.808384,-2.7761388,interacting
1136,21.847208,59.154087,889
1137,35.256363,39.184338,890
1138,-9.170045,-4.6070075,transform
1139,23.44689,60.56435,891
1140,22.442581,61.054623,892
1141,34.9884,-8.429499,generate
1142,22.345375,60.121296,893
1143,-26.485048,-16.397448,attribute
1144,21.08626,59.819977,894
1145,-28.223139,-1.7660973,mapping
1146,20.45529,59.127625,895
1147,-25.583723,-10.685854,documents
1148,20.407587,59.12021,896
1149,-30.386366,-7.5692177,reviewing
1150,20.473772,58.928497,897
1151,19.892315,58.715336,898
1152,-24.84809,7.9249067,specification
1153,28.388618,47.54576,899
1154,-25.321459,-10.681166,documentation
1155,41.860794,35.376728,900
1156,23.014126,62.809986,901
1157,22.50011,62.47824,902
1158,22.363905,62.495575,903
1159,22.236813,62.456966,904
1160,11.927215,-34.39837,like
1161,20.629257,62.12395,905
1162,42.259487,-30.402105,tables
1163,21.037,61.268486,906
1164,25.052635,65.59805,907
1165,31.974232,3.3262475,stored
1166,19.97161,61.74034,908
1167,18.154318,59.903183,909
1168,-8.811233,-9.384439,function
1169,34.696003,39.88472,910
1170,28.022524,-22.634705,packages
1171,13.978547,-1.2315553,911
1172,20.684147,65.63614,912
1173,19.376776,65.71589,913
1174,21.09494,64.57667,914
1175,20.312723,63.703373,915
1176,18.584944,59.771698,916
1177,20.175093,61.912292,917
1178,19.219732,60.85049,918
1179,20.497696,60.89442,919
1180,34.780064,39.85749,920
1181,18.80967,63.920277,921
1182,18.981915,63.245037,922
1183,18.910336,63.282074,923
1184,18.78512,62.085304,924
1185,20.561903,62.506317,925
1186,17.283073,64.059105,926
1187,17.057108,64.06559,927
1188,18.408886,61.47499,928
1189,18.544445,61.568417,929
1190,34.425835,39.33575,930
1191,21.939512,48.256474,931
1192,16.810036,55.946697,932
1193,16.719236,55.84924,933
1194,16.486694,55.886055,934
1195,16.082413,55.619263,935
1196,19.693193,55.65574,936
1197,15.85617,54.376026,937
1198,-8.095326,5.709346,tuning
1199,18.769613,51.46455,938
1200,17.512016,61.137154,939
1201,-14.096077,-11.886712,profiler
1202,34.504303,40.548843,940
1203,16.971153,57.853912,941
1204,17.21055,60.25216,942
1205,17.008312,60.737297,943
1206,-32.1732,-24.42739,knowledge
1207,17.650232,61.38833,944
1208,26.14696,-23.576218,transfer
1209,17.285475,62.490093,945
1210,1.4222381,-48.70077,support
1211,17.45483,58.596992,946
1212,17.89202,58.699066,947
1213,17.892483,58.791065,948
1214,16.26236,59.129536,949
1215,37.458046,38.09807,950
1216,17.689054,59.688362,951
1217,-64.89723,-16.138266,2008
1218,16.908316,59.480103,952
1219,2.5065742,69.284424,2014
1220,16.786089,59.83978,953
1221,16.698158,60.15821,954
1222,15.991875,59.768646,955
1223,-64.74068,-16.368357,2010
1224,16.149351,61.742195,956
1225,17.085005,58.575333,957
1226,17.873117,57.373295,958
1227,19.253319,65.7206,959
1228,33.89253,40.18078,960
1229,13.586869,60.65109,961
1230,16.019274,61.712112,962
1231,14.334695,62.156254,963
1232,14.405237,60.86017,964
1233,12.941648,61.73439,965
1234,13.892339,61.065845,966
1235,14.599071,60.931225,967
1236,14.433276,60.61283,968
1237,14.270691,62.317123,969
1238,34.536476,40.582012,970
1239,14.480458,60.07303,971
1240,14.450858,59.877926,972
1241,14.771995,59.514915,973
1242,15.215583,58.545048,974
1243,-50.379105,-18.869152,internship
1244,32.760044,41.8757,975
1245,14.23438,62.44529,976
1246,15.654159,58.49604,977
1247,19.006514,59.43797,978
1248,16.845026,59.246174,979
1249,34.60401,40.493412,980
1250,16.10645,58.56325,981
1251,14.3206005,57.97169,982
1252,15.255729,59.107224,983
1253,14.594618,57.91198,984
1254,14.362797,58.125496,985
1255,15.920569,57.403324,986
1256,15.509657,57.12155,987
1257,13.797263,56.666676,988
1258,13.561311,56.538834,989
1259,33.615074,40.891266,990
1260,13.592212,59.6965,991
1261,13.302328,59.629883,992
1262,13.285938,59.53131,993
1263,13.92941,59.01084,994
1264,13.249467,58.49772,995
1265,12.347002,59.576954,996
1266,12.5675955,59.827267,997
1267,12.777885,59.4436,998
1268,12.000043,58.405018,999
1269,-25.261488,62.237366,1000
1270,-13.432041,66.42967,1001
1271,-13.644507,66.50906,1002
1272,-13.7130995,66.536415,1003
1273,-14.870198,66.940125,1004
1274,-15.017388,66.95432,1005
1275,-15.225763,67.834946,1006
1276,-15.286026,68.08371,1007
1277,-15.473242,68.26322,1008
1278,-15.49937,68.22339,1009
1279,-19.612795,66.02357,1010
1280,-18.754704,65.155464,1011
1281,-18.509476,65.09211,1012
1282,-18.58929,64.657425,1013
1283,-18.585197,64.76749,1014
1284,-25.875776,64.17835,1015
1285,-18.237768,63.881275,1016
1286,-17.664913,64.12234,1017
1287,-17.006075,65.08784,1018
1288,-18.120329,65.28937,1019
1289,-19.815899,66.72962,1020
1290,35.812706,-43.256012,place
1291,-18.752054,66.92782,1021
1292,-17.975471,67.005356,1022
1293,-17.670534,66.97524,1023
1294,-9.92754,66.1838,1024
1295,-17.05676,65.65266,1025
1296,-18.055206,65.91357,1026
1297,-17.22447,66.436554,1027
1298,-17.157066,66.387375,1028
1299,-17.298494,66.63205,1029
1300,-26.210325,63.962082,1030
1301,-17.4033,68.86496,1031
1302,-17.618454,68.43799,1032
1303,-17.61993,68.46393,1033
1304,-18.630178,68.0271,1034
1305,-19.50428,68.07812,1035
1306,-17.560854,67.568634,1036
1307,-19.360828,68.90913,1037
1308,-16.995838,67.96352,1038
1309,-64.637856,-16.49981,2012
1310,-17.4822,67.61962,1039
1311,-12.048002,72.43562,1040
1312,-12.246965,71.242485,1041
1313,-12.237029,71.254944,1042
1314,-15.720066,71.42609,1043
1315,-16.54534,74.80891,1044
1316,-22.994175,68.59643,1045
1317,-22.953304,68.39472,1046
1318,-13.7330265,70.5626,1047
1319,-13.38592,70.09659,1048
1320,-12.69843,69.32056,1049
1321,-27.500021,68.684715,1050
1322,-15.692819,73.14149,1051
1323,-15.806841,73.007744,1052
1324,-15.419496,71.88346,1053
1325,-15.217312,70.58811,1054
1326,-16.085747,70.76448,1055
1327,-16.171637,71.25983,1056
1328,-14.934834,72.22411,1057
1329,-16.871302,72.667015,1058
1330,-14.845496,72.318214,1059
1331,-15.594434,73.629845,1060
1332,-15.074251,74.14425,1061
1333,-14.661597,74.12102,1062
1334,-47.91115,-24.031609,science
1335,-14.366649,74.17781,1063
1336,-13.427076,73.69856,1064
1337,-13.298477,73.66999,1065
1338,-13.751085,79.04005,1066
1339,-12.86671,73.74113,1067
1340,-12.177627,77.43563,1068
1341,-11.98476,77.881454,1069
1342,-25.643108,69.647255,1070
1343,-11.761626,76.92947,1071
1344,-13.447296,76.68993,1072
1345,-13.538626,76.57903,1073
1346,-13.700104,76.5074,1074
1347,-13.501774,77.22202,1075
1348,-13.304546,76.49887,1076
1349,-12.551636,76.286415,1077
1350,-12.4696,76.19351,1078
1351,-12.704497,75.559425,1079
1352,-28.979462,68.28985,1080
1353,-17.767561,74.18651,1081
1354,-13.291819,75.403114,1082
1355,-13.826069,75.30517,1083
1356,-13.915076,75.64254,1084
1357,-35.79659,-22.026047,versatile
1358,-13.770349,78.411964,1085
1359,22.86886,-43.13922,years
1360,-13.801898,79.0183,1086
1361,-22.120352,-63.286495,managing
1362,-13.989368,78.68831,1087
1363,-15.59983,78.461464,1088
1364,-14.82393,77.652466,1089
1365,-23.12172,70.60696,1090
1366,-27.102373,-59.57773,consulting
1367,-15.019203,75.928604,1091
1368,-14.981564,76.21601,1092
1369,-34.951115,-25.04799,innovation
1370,-15.342701,76.42295,1093
1371,-18.95303,-34.556255,projects
1372,-14.739543,76.063324,1094
1373,17.547112,-36.215836,bringing
1374,-14.029263,82.1794,1095
1375,-13.753283,81.978264,1096
1376,-3.515172,-35.083176,ideas
1377,-13.681389,81.7841,1097
1378,-13.413307,81.66875,1098
1379,5.030854,-31.007193,real
1380,-13.37491,82.15663,1099
1381,22.934927,-41.426792,world
1382,-26.14917,62.48428,1100
1383,-9.057097,-52.41169,solutions
1384,-18.290888,70.15588,1101
1385,-17.789663,71.21267,1102
1386,11.189951,-39.95582,strong
1387,-18.313482,70.899895,1103
1388,-7.354068,48.27952,advocator
1389,-18.15767,71.10182,1104
1390,-9.215518,4.9084272,augmented
1391,-16.808435,70.81629,1105
1392,25.648874,-44.604385,era
1393,-16.861963,70.790245,1106
1394,28.475668,-69.81355,human
1395,-18.456318,71.69324,1107
1396,-18.375713,71.80597,1108
1397,-23.343184,-32.760483,enhanced
1398,-19.849283,71.69659,1109
1399,3.4570615,-0.14611652,machines
1400,-19.891943,69.30011,1110
1401,-19.513636,70.40384,1111
1402,-9.020196,-36.29382,passionate
1403,-19.782536,69.63397,1112
1404,-22.03315,74.3663,1113
1405,-22.230204,72.15711,1114
1406,-17.980963,-15.083806,concepts
1407,-22.024433,70.99209,1115
1408,38.810562,-41.39266,area
1409,-20.753044,69.45527,1116
1410,-20.690071,70.670006,1117
1411,-18.128176,74.00599,1118
1412,-20.045433,71.45986,1119
1413,-13.712098,3.8093634,robotics
1414,-21.990467,70.80098,1120
1415,-6.2532983,27.061907,etc
1416,-20.069374,72.29686,1121
1417,-20.158466,72.15442,1122
1418,12.754331,-33.902546,life
1419,-20.01709,71.99738,1123
1420,-19.44205,72.91839,1124
1421,-20.779877,71.89103,1125
1422,-37.10411,69.24613,1126
1423,-24.80232,85.84201,1127
1424,-19.825085,73.39702,1128
1425,-19.81769,73.54974,1129
1426,-26.471897,64.08942,1130
1427,-19.995792,73.98698,1131
1428,-20.109163,74.10366,1132
1429,-20.83662,73.51079,1133
1430,-20.163801,74.151245,1134
1431,-20.60841,76.647354,1135
1432,-20.634886,74.78496,1136
1433,-20.230148,74.65428,1137
1434,-21.49155,75.88507,1138
1435,-20.569561,75.630005,1139
1436,-22.608757,70.66064,1140
1437,-20.421196,75.72772,1141
1438,-19.281199,75.64607,1142
1439,-19.047071,75.10357,1143
1440,-19.217682,75.574135,1144
1441,-23.23657,69.46634,1145
1442,-18.4197,76.15048,1146
1443,-18.919296,76.60273,1147
1444,-18.93781,76.520355,1148
1445,-18.855585,76.46842,1149
1446,-26.667141,68.99644,1150
1447,-18.129675,76.09822,1151
1448,-19.359842,77.881226,1152
1449,-19.77427,77.800095,1153
1450,-20.097504,77.44425,1154
1451,-17.465118,77.96881,1155
1452,-17.116291,78.34949,1156
1453,-17.477919,77.61318,1157
1454,-17.43841,77.87242,1158
1455,-17.236618,78.016556,1159
1456,-18.365013,79.154274,1160
1457,-17.658367,79.313705,1161
1458,-17.173347,79.30907,1162
1459,-16.988317,79.599266,1163
1460,-16.871073,79.7276,1164
1461,-17.267355,79.78986,1165
1462,-17.368965,80.25276,1166
1463,-16.750902,79.2952,1167
1464,-16.748632,80.294235,1168
1465,-17.441294,81.023315,1169
1466,-18.517082,79.223656,1170
1467,-17.785263,81.09355,1171
1468,41.82696,-12.529293,processed
1469,-18.287033,81.58246,1172
1470,-17.790154,82.39611,1173
1471,-17.756065,82.3712,1174
1472,29.188051,-39.524292,sets
1473,-18.645794,79.65613,1175
1474,29.898804,-30.17805,advanced
1475,-18.823162,80.65801,1176
1476,-19.026827,14.202416,querying
1477,-19.029457,80.8125,1177
1478,-26.801737,3.6317632,visualization
1479,-19.134762,80.55151,1178
1480,-19.50251,80.48032,1179
1481,-4.0980716,-2.1634564,tools
1482,-19.77147,78.9147,1180
1483,-20.329855,80.14962,1181
1484,35.178436,6.3623147,loading
1485,-20.392775,80.068275,1182
1486,-20.524147,80.04884,1183
1487,-35.944374,-7.1234136,validation
1488,-20.593555,79.97205,1184
1489,-21.376635,80.37529,1185
1490,-20.462734,79.98046,1186
1491,-20.67238,83.15893,1187
1492,-15.099032,-1.9496135,manipulating
1493,-20.447685,82.307106,1188
1494,8.677235,10.104548,cleaning
1495,-21.085323,82.73883,1189
1496,-24.910679,71.27408,1190
1497,-21.217402,82.76486,1191
1498,-26.16082,12.295707,python
1499,-21.414095,82.88796,1192
1500,-21.624933,82.467445,1193
1501,-21.56739,82.48191,1194
1502,-21.720612,81.24437,1195
1503,-21.706707,81.70768,1196
1504,-21.863188,81.862175,1197
1505,-22.077646,82.262665,1198
1506,-23.05501,82.04689,1199
1507,-26.12229,62.38667,1200
